id,name,content,qty,created_at,updated_at,price_net_buy,price_net_sell,product_index,buy_number,length,gramature,structure,color,product_kind
2230,"Średni brąz 65 cm, 184 g","33327, Średni brąz 65 cm, 184 g",1,,,,2580.000000,33327,,,,,,włosy
2231,"Średni brąz 67 cm, 112 g","33330, Średni brąz 67 cm, 112 g",1,,,,1680.000000,33330,,,,,,włosy
2232,"Ciemny brąz 65 cm, 61 g","33331, Ciemny brąz 65 cm, 61 g",1,,,,860.000000,33331,,,,,,włosy
2233,"Średni brąz 60 cm, 76 g","33332, Średni brąz 60 cm, 76 g",1,,,,920.000000,33332,,,,,,włosy
2234,"Średni brąz 60 cm, 80 g","33334, Średni brąz 60 cm, 80 g",1,,,,1040.000000,33334,,,,,,włosy
2235,"Ciemna wiśnia 57 cm, 69 g","33341A, Ciemna wiśnia 57 cm, 69 g",1,,,,760.000000,33341A,,,,,,włosy
2236,"Czarny 65 cm, 65 g","33345, Czarny 65 cm, 65 g",0,,,,780.000000,33345,,,,,,włosy
2237,"Złocisty jasny brąz 57 cm, 40 g","33346, Złocisty jasny brąz 57 cm, 40 g",1,,,,480.000000,33346,,,,,,włosy
2238,"Jasny brąz 60 cm, 80 g","33347, Jasny brąz 60 cm, 80 g",1,,,,960.000000,33347,,,,,,włosy
2239,"Dziewicze rudy 58 cm, 55 g","33348, Dziewicze rudy 58 cm, 55 g",1,,,,660.000000,33348,,,,,,włosy
2240,"Średni brąz 74 cm, 72 g","3335, Średni brąz 74 cm, 72 g",1,,,,1080.000000,3335,,,,,,włosy
2241,"Jasny brąz 64 cm, 127 g","33353, Jasny brąz 64 cm, 127 g",1,,,,1650.000000,33353,,,,,,włosy
2242,"Średni brąz 70 cm, 20 g","33354, Średni brąz 70 cm, 20 g",1,,,,240.000000,33354,,,,,,włosy
2243,"Średni jasny brąz 64 cm, 71 g","33355, Średni jasny brąz 64 cm, 71 g",1,,,,920.000000,33355,,,,,,włosy
2244,"Jasny brąz 56 cm, 107 g","33356, Jasny brąz 56 cm, 107 g",1,,,,1390.000000,33356,,,,,,włosy
2245,"Włosy dziewicze średni brąz dł. 70 cm, 102 gram","33363, Włosy dziewicze średni brąz dł. 70 cm, 102 gram",1,,,,1430.000000,33363,,,,,,włosy
2246,"Rudy 105 cm, 235 g","33364, Rudy 105 cm, 235 g",1,,,,3525.000000,33364,,,,,,włosy
2247,"Chłodny miodowy blond 67 cm, 76 g","33375, Chłodny miodowy blond 67 cm, 76 g",0,,,,1900.000000,33375,,,,,,włosy
2248,"Średni brąz 60 cm, 123 g","33384, Średni brąz 60 cm, 123 g",1,,,,1590.000000,33384,,,,,,włosy
2249,"Czekoladowy brąz 60 cm, 92 g","33390, Czekoladowy brąz 60 cm, 92 g",0,,,,930.000000,33390,,,,,,włosy
2250,"Średni brąz 65 cm, 74 g","3340, Średni brąz 65 cm, 74 g",1,,,,890.000000,3340,,,,,,włosy
2251,"Czarny brąz 69 cm, 60 g","3370, Czarny brąz 69 cm, 60 g",0,,,,759.000000,3370,,,,,,włosy
2252,"Rudy 60 cm, 87 g","3376, Rudy 60 cm, 87 g",1,,,,1040.000000,3376,,,,,,włosy
2253,"Średni brąz 64 cm, 74 g","3381, Średni brąz 64 cm, 74 g",1,,,,1040.000000,3381,,,,,,włosy
2254,"Ciemny jasny brąz 66 cm, 110 g","3387, Ciemny jasny brąz 66 cm, 110 g",1,,,,1540.000000,3387,,,,,,włosy
2255,"Średni brąz 60 cm, 72 g","366, Średni brąz 60 cm, 72 g",1,,,,870.000000,366,,,,,,włosy
2256,"Średni brąz 70 cm, 95 g","377, Średni brąz 70 cm, 95 g",1,,,,1470.000000,377,,,,,,włosy
2257,"Czarny brąz 68 cm, 85 g","386, Czarny brąz 68 cm, 85 g",1,,,,850.000000,386,,,,,,włosy
2258,"Średni brąz 58 cm, 99 g","397, Średni brąz 58 cm, 99 g",1,,,,1140.000000,397,,,,,,włosy
2259,"Ciemny brąz 70 cm, 78 g","399, Ciemny brąz 70 cm, 78 g",0,,,,1250.000000,399,,,,,,włosy
2260,"Włosy dziewicze średni jasny brąz dł. 58 cm, 115 gram","485, Włosy dziewicze średni jasny brąz dł. 58 cm, 115 gram",1,,,,1260.000000,485,,,,,,włosy
2261,Średni brąz 64 cm 185 g,"C01, Średni brąz 64 cm 185 g",1,,,,2590.000000,C01,,,,,,włosy
2262,Średni jasny brąz 58 cm 185 g,"C03, Średni jasny brąz 58 cm 185 g",1,,,,2590.000000,C03,,,,,,włosy
2263,Rudy 56 cm 81 g,"C05, Rudy 56 cm 81 g",0,,,,970.000000,C05,,,,,,włosy
2264,Złocisty rudy 66 cm 102 g,"C06, Złocisty rudy 66 cm 102 g",1,,,,1330.000000,C06,,,,,,włosy
2265,Średni brąz 60 cm 63 g,"U11, Średni brąz 60 cm 63 g",1,,,,880.000000,U11,,,,,,włosy
2266,Średni brąz 56 cm 157 g,"Y30, Średni brąz 56 cm 157 g",0,,,,2041.000000,Y30,,,,,,włosy
2267,Jasny brąz 59 cm 92 g,"Z1, Jasny brąz 59 cm 92 g",0,,,,1288.000000,Z1,,,,,,włosy
2268,Średni brąz 62 cm 130 g,"Z10, Średni brąz 62 cm 130 g",0,,,,1730.000000,Z10,,,,,,włosy
2269,Jasny złocisty jasny brąz 57 cm 51 g,"Z100, Jasny złocisty jasny brąz 57 cm 51 g",1,,,,670.000000,Z100,,,,,,włosy
2270,Średni jasny brąz 59 cm 128 g,"Z101, Średni jasny brąz 59 cm 128 g",0,,,,1650.000000,Z101,,,,,,włosy
2271,Średni chłodny brąz  64 cm 65 g,"Z102, Średni chłodny brąz  64 cm 65 g",1,,,,910.000000,Z102,,,,,,włosy
2272,Średni jasny brąz 60 cm 97 g,"Z103, Średni jasny brąz 60 cm 97 g",0,,,,1360.000000,Z103,,,,,,włosy
2273,Jasny brąz 64 cm 178 g,"Z104, Jasny brąz 64 cm 178 g",0,,,,2670.000000,Z104,,,,,,włosy
2274,Jasny brąz 65 cm 56 g,"Z105, Jasny brąz 65 cm 56 g",0,,,,730.000000,Z105,,,,,,włosy
2275,Jasny brąz 61 cm 127 g,"Z106, Jasny brąz 61 cm 127 g",0,,,,1910.000000,Z106,,,,,,włosy
2276,Jasny miedziany brąz 63 cm 107 g,"Z107, Jasny miedziany brąz 63 cm 107 g",0,,,,1510.000000,Z107,,,,,,włosy
2277,Średni brąz 65 cm 76 g,"Z108, Średni brąz 65 cm 76 g",1,,,,990.000000,Z108,,,,,,włosy
2278,Jasny brąz 60 cm 148 g,"Z11, Jasny brąz 60 cm 148 g",0,,,,1780.000000,Z11,,,,,,włosy
2279,Średni  jasny brąz 64 cm 195 g,"Z110, Średni  jasny brąz 64 cm 195 g",0,,,,2730.000000,Z110,,,,,,włosy
2280,Bardzo jasny blond  70 cm 242 g,"Z111, Bardzo jasny blond  70 cm 242 g",0,,,,8470.000000,Z111,,,,,,włosy
2281,Ciemny  średni brąz 65 cm 120 g,"Z112, Ciemny  średni brąz 65 cm 120 g",0,,,,1560.000000,Z112,,,,,,włosy
2282,Ciemny brąz z siwym  75 cm 80 g,"Z113, Ciemny brąz z siwym  75 cm 80 g",0,,,,960.000000,Z113,,,,,,włosy
2283,Średni brąz  63 cm 124 g,"Z114, Średni brąz  63 cm 124 g",1,,,,1490.000000,Z114,,,,,,włosy
2284,Jasny brąz  76 cm 160 g,"Z115, Jasny brąz  76 cm 160 g",0,,,,2560.000000,Z115,,,,,,włosy
2285,Średni brąz  61 cm 64 g,"Z116, Średni brąz  61 cm 64 g",0,,,,830.000000,Z116,,,,,,włosy
2286,Średni brąz  73 cm 176 g,"Z117, Średni brąz  73 cm 176 g",1,,,,2820.000000,Z117,,,,,,włosy
2287,Ciemny średni brąz 57 cm 151 g,"Z118, Ciemny średni brąz 57 cm 151 g",1,,,,1810.000000,Z118,,,,,,włosy
2288,Średni brąz 66 cm 133 g,"Z12, Średni brąz 66 cm 133 g",0,,,,1862.000000,Z12,,,,,,włosy
2289,"Średni brąz, 50-61 cm 143g","Z120, Średni brąz, 50-61 cm 143g",1,,,,1720.000000,Z120,,,,,,włosy
2290,"Ciemny brąz  średni brąz, 56-64 cm 135g","Z121, Ciemny brąz  średni brąz, 56-64 cm 135g",1,,,,1620.000000,Z121,,,,,,włosy
2291,"Średni brąz, 56 cm, 61g","Z122, Średni brąz, 56 cm, 61g",0,,,,610.000000,Z122,,,,,,włosy
2292,"Naturalny blond, 68-78 cm 152g","Z123, Naturalny blond, 68-78 cm 152g",1,,,,2580.813008,Z123,,,,,,włosy
2293,"Średni blond, 51-59 cm 85g","Z124, Średni blond, 51-59 cm 85g",1,,,,1280.000000,Z124,,,,,,włosy
2294,"Złocisty jasny blond, 62-66 cm 107g","Z125, Złocisty jasny blond, 62-66 cm 107g",1,,,,1620.000000,Z125,,,,,,włosy
2295,"Naturalny czarny ciemny brąz z siwizną, 50-62 cm 144g","Z126, Naturalny czarny ciemny brąz z siwizną, 50-62 cm 144g",1,,,,1730.000000,Z126,,,,,,włosy
2296,Jasny brąz 56 cm 189 g,"Z13, Jasny brąz 56 cm 189 g",0,,,,2646.000000,Z13,,,,,,włosy
2297,"Jasny brąz, 87-89 cm 194g","Z130, Jasny brąz, 87-89 cm 194g",1,,,,3490.000000,Z130,,,,,,włosy
2298,"Miodowy blond, 59-62 cm 82g","Z132, Miodowy blond, 59-62 cm 82g",1,,,,2050.000000,Z132,,,,,,włosy
2299,"Jasny brąz zielone końce, 63-66 cm 115g","Z133, Jasny brąz zielone końce, 63-66 cm 115g",1,,,,1040.000000,Z133,,,,,,włosy
2300,Rudy  65 cm 103 g,"Z15, Rudy  65 cm 103 g",1,,,,1330.000000,Z15,,,,,,włosy
2301,Jasny brąz  60 cm 111 g,"Z16, Jasny brąz  60 cm 111 g",0,,,,1330.000000,Z16,,,,,,włosy
2302,Średni brąz  60 cm 64 g,"Z17, Średni brąz  60 cm 64 g",1,,,,830.000000,Z17,,,,,,włosy
2303,Jasny brąz  62 cm 185 g,"Z19, Jasny brąz  62 cm 185 g",0,,,,2780.000000,Z19,,,,,,włosy
2304,Ciemny blond 70 cm 127 g,"Z2, Ciemny blond 70 cm 127 g",0,,,,1778.000000,Z2,,,,,,włosy
2305,Bakłażanowa czerń  94 cm 88 g,"Z20, Bakłażanowa czerń  94 cm 88 g",1,,,,970.000000,Z20,,,,,,włosy
2306,Jasny brąz  złocisty jasny brąz 57 cm 110 g,"Z21, Jasny brąz  złocisty jasny brąz 57 cm 110 g",0,,,,1320.000000,Z21,,,,,,włosy
2307,Złocisty jasny brąz  64 cm 76 g,"Z22, Złocisty jasny brąz  64 cm 76 g",0,,,,1060.000000,Z22,,,,,,włosy
2308,Złocisty jasny brąz  58 cm 101 g,"Z23, Złocisty jasny brąz  58 cm 101 g",0,,,,1310.000000,Z23,,,,,,włosy
2309,Średni brąz  65 cm 78 g,"Z28, Średni brąz  65 cm 78 g",1,,,,1170.000000,Z28,,,,,,włosy
2310,Jasny brąz  71 cm 46 g,"Z31, Jasny brąz  71 cm 46 g",1,,,,640.000000,Z31,,,,,,włosy
2311,Złocisty jasny brąz  58 cm 117 g,"Z32, Złocisty jasny brąz  58 cm 117 g",1,,,,1640.000000,Z32,,,,,,włosy
2312,Średni brąz  65 cm 16 g,"Z33, Średni brąz  65 cm 16 g",1,,,,240.000000,Z33,,,,,,włosy
2313,Złocisty jasny brąz  67 cm 68 g,"Z34, Złocisty jasny brąz  67 cm 68 g",0,,,,1020.000000,Z34,,,,,,włosy
2314,Średni brąz  60 cm 66 g,"Z35, Średni brąz  60 cm 66 g",0,,,,930.000000,Z35,,,,,,włosy
2315,Ciemny brąz  średni brąz 65 cm 87 g,"Z36, Ciemny brąz  średni brąz 65 cm 87 g",0,,,,1040.000000,Z36,,,,,,włosy
2316,Średni brąz jasny brąz 57 cm 99 g,"Z38, Średni brąz jasny brąz 57 cm 99 g",1,,,,1190.000000,Z38,,,,,,włosy
2317,Średni brąz jasny brąz 71 cm 98 g,"Z39, Średni brąz jasny brąz 71 cm 98 g",1,,,,1470.000000,Z39,,,,,,włosy
2318,Jasny brąz 59 cm 47 g,"Z4, Jasny brąz 59 cm 47 g",0,,,,611.000000,Z4,,,,,,włosy
2319,Średni blond  66 cm 72 g,"Z40, Średni blond  66 cm 72 g",0,,,,1800.000000,Z40,,,,,,włosy
2320,Średni blond  58 cm 30 g,"Z41, Średni blond  58 cm 30 g",0,,,,600.000000,Z41,,,,,,włosy
2321,Jasny brąz  81 cm 83 g,"Z42, Jasny brąz  81 cm 83 g",0,,,,1330.000000,Z42,,,,,,włosy
2322,Średni brąz  jasny brąz 78 cm 43 g,"Z43, Średni brąz  jasny brąz 78 cm 43 g",0,,,,600.000000,Z43,,,,,,włosy
2323,Jasny brąz  56 cm 78 g,"Z44, Jasny brąz  56 cm 78 g",0,,,,860.000000,Z44,,,,,,włosy
2324,Złocisty jasny brąz  66 cm 122 g,"Z46, Złocisty jasny brąz  66 cm 122 g",0,,,,1710.000000,Z46,,,,,,włosy
2325,Ciemny blond  58 cm 65 g,"Z47, Ciemny blond  58 cm 65 g",0,,,,910.000000,Z47,,,,,,włosy
2326,Średni brąz jasny brąz 57 cm 71 g,"Z48, Średni brąz jasny brąz 57 cm 71 g",1,,,,780.000000,Z48,,,,,,włosy
2327,Złocisty jasny brąz  54 cm 110 g,"Z49, Złocisty jasny brąz  54 cm 110 g",0,,,,1210.000000,Z49,,,,,,włosy
2328,Średni brąz  60 cm 61 g,"Z5, Średni brąz  60 cm 61 g",1,,,,730.000000,Z5,,,,,,włosy
2329,Złocisty jasny brąz  58 cm 115 g,"Z51, Złocisty jasny brąz  58 cm 115 g",0,,,,1610.000000,Z51,,,,,,włosy
2330,Miedziany brąz  60 cm 80 g,"Z52, Miedziany brąz  60 cm 80 g",1,,,,720.000000,Z52,,,,,,włosy
2331,Ciemny blond 61 cm 55 g,"Z53, Ciemny blond 61 cm 55 g",0,,,,720.000000,Z53,,,,,,włosy
2332,Średni brąz  57 cm 105 g,"Z54, Średni brąz  57 cm 105 g",0,,,,1370.000000,Z54,,,,,,włosy
2333,Jasny brąz  60 cm 95 g,"Z55, Jasny brąz  60 cm 95 g",1,,,,860.000000,Z55,,,,,,włosy
2334,Naturalny blond  67 cm 95 g,"Z57, Naturalny blond  67 cm 95 g",0,,,,1710.000000,Z57,,,,,,włosy
2335,Jasny brąz  57 cm 66 g,"Z58, Jasny brąz  57 cm 66 g",1,,,,790.000000,Z58,,,,,,włosy
2336,Jasny brąz 60 cm 143 g,"Z6, Jasny brąz 60 cm 143 g",0,,,,2000.000000,Z6,,,,,,włosy
2337,Złocisty jasny brąz  59 cm 81 g,"Z60, Złocisty jasny brąz  59 cm 81 g",0,,,,1050.000000,Z60,,,,,,włosy
2338,Średni brąz  76 cm 97 g,"Z61, Średni brąz  76 cm 97 g",0,,,,1460.000000,Z61,,,,,,włosy
2339,Złocisty jasny brąz  64 cm 32 g,"Z63, Złocisty jasny brąz  64 cm 32 g",0,,,,420.000000,Z63,,,,,,włosy
2340,Złocisty jasny brąz  naturalny blond 58 cm 69 g,"Z64, Złocisty jasny brąz  naturalny blond 58 cm 69 g",0,,,,900.000000,Z64,,,,,,włosy
2341,Średni jasny brąz 56 cm 93 g,"Z65, Średni jasny brąz 56 cm 93 g",0,,,,1300.000000,Z65,,,,,,włosy
2342,Średni  jasny brąz 58 cm 65 g,"Z66, Średni  jasny brąz 58 cm 65 g",1,,,,780.000000,Z66,,,,,,włosy
2343,Naturalny blond 60 cm 75 g,"Z67, Naturalny blond 60 cm 75 g",0,,,,980.000000,Z67,,,,,,włosy
2344,Złocisty jasny brąz 65 cm 105 g,"Z68, Złocisty jasny brąz 65 cm 105 g",0,,,,1260.000000,Z68,,,,,,włosy
2345,Złocisty jasny brąz 60 cm 117 g,"Z69, Złocisty jasny brąz 60 cm 117 g",0,,,,1400.000000,Z69,,,,,,włosy
2346,Średni brąz 56 cm 76 g,"Z7, Średni brąz 56 cm 76 g",1,,,,920.000000,Z7,,,,,,włosy
2347,Złocisty jasny brąz  60 cm 61 g,"Z70, Złocisty jasny brąz  60 cm 61 g",0,,,,850.000000,Z70,,,,,,włosy
2348,Złocisty jasny brąz  81 cm 92 g,"Z71, Złocisty jasny brąz  81 cm 92 g",0,,,,1380.000000,Z71,,,,,,włosy
2349,Jasny  złocisty jasny brąz 56 cm 69 g,"Z72, Jasny  złocisty jasny brąz 56 cm 69 g",0,,,,900.000000,Z72,,,,,,włosy
2350,Średni miedziany brąz  57 cm 78 g,"Z73, Średni miedziany brąz  57 cm 78 g",0,,,,1090.000000,Z73,,,,,,włosy
2351,Jasny brąz  73 cm 107 g,"Z74, Jasny brąz  73 cm 107 g",1,,,,1600.000000,Z74,,,,,,włosy
2352,Średni  jasny brąz 60 cm 129 g,"Z75, Średni  jasny brąz 60 cm 129 g",0,,,,1680.000000,Z75,,,,,,włosy
2353,Średni  jasny brąz 60 cm 137 g,"Z76, Średni  jasny brąz 60 cm 137 g",0,,,,1780.000000,Z76,,,,,,włosy
2354,Jasny  złocisty jasny brąz 66 cm 94 g,"Z78, Jasny  złocisty jasny brąz 66 cm 94 g",0,,,,1320.000000,Z78,,,,,,włosy
2355,Jasny brąz  60 cm 63 g,"Z79, Jasny brąz  60 cm 63 g",0,,,,630.000000,Z79,,,,,,włosy
2356,Jasny brąz 56 cm 102 g,"Z8, Jasny brąz 56 cm 102 g",0,,,,1230.000000,Z8,,,,,,włosy
2357,Jasny miedziany brąz  60 cm 99 g,"Z80, Jasny miedziany brąz  60 cm 99 g",1,,,,1290.000000,Z80,,,,,,włosy
2358,Średni miedziany brąz  56 cm 62 g,"Z81, Średni miedziany brąz  56 cm 62 g",1,,,,740.000000,Z81,,,,,,włosy
2359,Naturalny blond  58 cm 54 g,"Z82, Naturalny blond  58 cm 54 g",0,,,,590.000000,Z82,,,,,,włosy
2360,Naturalny blond  60 cm 120 g,"Z83, Naturalny blond  60 cm 120 g",0,,,,1680.000000,Z83,,,,,,włosy
2361,Jasny  złocisty jasny brąz 61 cm 68 g,"Z84, Jasny  złocisty jasny brąz 61 cm 68 g",0,,,,820.000000,Z84,,,,,,włosy
2362,Rudy  59 cm 91 g,"Z85, Rudy  59 cm 91 g",1,,,,1180.000000,Z85,,,,,,włosy
2363,Jasny brąz  68 cm 93 g,"Z86, Jasny brąz  68 cm 93 g",0,,,,1120.000000,Z86,,,,,,włosy
2364,Ciemny brąz  60 cm 130 g,"Z87, Ciemny brąz  60 cm 130 g",0,,,,1690.000000,Z87,,,,,,włosy
2365,Naturalny blond  59 cm 72 g,"Z88, Naturalny blond  59 cm 72 g",0,,,,940.000000,Z88,,,,,,włosy
2366,Ciemny blond  63 cm 51 g,"Z89, Ciemny blond  63 cm 51 g",0,,,,710.000000,Z89,,,,,,włosy
2367,Jasny brąz  złocisty jasny brąz 62 cm 126 g,"Z9, Jasny brąz  złocisty jasny brąz 62 cm 126 g",0,,,,1640.000000,Z9,,,,,,włosy
2368,Jasny brąz  58 cm 171 g,"Z90, Jasny brąz  58 cm 171 g",0,,,,2220.000000,Z90,,,,,,włosy
2369,Złocisty jasny brąz  57 cm 72 g,"Z91, Złocisty jasny brąz  57 cm 72 g",0,,,,790.000000,Z91,,,,,,włosy
2370,Średni brąz  73 cm 97 g,"Z92, Średni brąz  73 cm 97 g",1,,,,1550.000000,Z92,,,,,,włosy
2371,Złocisty jasny brąz  57 cm 53 g,"Z93, Złocisty jasny brąz  57 cm 53 g",0,,,,580.000000,Z93,,,,,,włosy
2372,Złocisty jasny brąz  67 cm 57 g,"Z94, Złocisty jasny brąz  67 cm 57 g",0,,,,740.000000,Z94,,,,,,włosy
2373,Złocisty jasny brąz  64 cm 57 g,"Z95, Złocisty jasny brąz  64 cm 57 g",0,,,,680.000000,Z95,,,,,,włosy
2374,Złocisty jasny brąz  58 cm 70 g,"Z96, Złocisty jasny brąz  58 cm 70 g",0,,,,910.000000,Z96,,,,,,włosy
2375,Ciemny  średni brąz 59 cm 151 g,"Z98, Ciemny  średni brąz 59 cm 151 g",0,,,,2130.000000,Z98,,,,,,włosy
2376,Naturalny blond  56 cm 120 g,"Z99, Naturalny blond  56 cm 120 g",0,,,,1440.000000,Z99,,,,,,włosy
2377,Włosy dziewicze na taśmach średni brąz,"TD01, Włosy dziewicze na taśmach średni brąz",0,,,,570.000000,TD01,,,,,,włosy
2378,"Włosy dziewicze na taśmach - średni brąz, 40-43 cm , 20 taśm","TD02, Włosy dziewicze na taśmach - średni brąz, 40-43 cm , 20 taśm",1,,,,590.000000,TD02,,,,,,włosy
2379,Włosy dziewicze na taśmach średni brąz,"TD03, Włosy dziewicze na taśmach średni brąz",0,,,,440.000000,TD03,,,,,,włosy
2380,Włosy dziewicze na taśmach jasny brąz,"TD04, Włosy dziewicze na taśmach jasny brąz",0,,,,310.000000,TD04,,,,,,włosy
2381,Włosy dziewicze na taśmach średni brąz,"TD05, Włosy dziewicze na taśmach średni brąz",0,,,,590.000000,TD05,,,,,,włosy
2382,"Włosy dziewicze na taśmach - średni brąz, 40-42 cm , 20 taśm","TD06, Włosy dziewicze na taśmach - średni brąz, 40-42 cm , 20 taśm",1,,,,590.000000,TD06,,,,,,włosy
2383,"Włosy dziewicze na taśmach - średni brąz z odcieniem miedzi, 40-41 cm , 20 taśm","TD07, Włosy dziewicze na taśmach - średni brąz z odcieniem miedzi, 40-41 cm , 20 taśm",1,,,,550.000000,TD07,,,,,,włosy
2384,Włosy dziewicze na taśmach średni brąz,"TD08, Włosy dziewicze na taśmach średni brąz",0,,,,270.000000,TD08,,,,,,włosy
2385,"Włosy dziewicze na taśmach - średni brąz, 40-41 cm , 20 taśm","TD09, Włosy dziewicze na taśmach - średni brąz, 40-41 cm , 20 taśm",1,,,,570.000000,TD09,,,,,,włosy
2386,"Włosy dziewicze na taśmach - średni brąz, 40-42 cm , 20 taśm","TD10, Włosy dziewicze na taśmach - średni brąz, 40-42 cm , 20 taśm",1,,,,570.000000,TD10,,,,,,włosy
2387,"Włosy dziewicze na taśmach - średni brąz, 43 cm, 10 taśm","TD100, Włosy dziewicze na taśmach - średni brąz, 43 cm, 10 taśm",1,,,,400.000000,TD100,,,,,,włosy
2388,"Włosy dziewicze na taśmach - średni brąz, 42 cm, 10 taśm","TD101, Włosy dziewicze na taśmach - średni brąz, 42 cm, 10 taśm",1,,,,330.000000,TD101,,,,,,włosy
2389,"Włosy dziewicze na taśmach - jasny brąz, 47 cm, 10 taśm","TD102, Włosy dziewicze na taśmach - jasny brąz, 47 cm, 10 taśm",1,,,,530.000000,TD102,,,,,,włosy
2390,"Włosy dziewicze na taśmach - złocisty jasny brąz, 40-42 cm, 10 taśm","TD103, Włosy dziewicze na taśmach - złocisty jasny brąz, 40-42 cm, 10 taśm",1,,,,360.000000,TD103,,,,,,włosy
2391,"Włosy dziewicze na taśmach - złocisty jasny brąz, 40-41 cm, 10 taśm","TD104, Włosy dziewicze na taśmach - złocisty jasny brąz, 40-41 cm, 10 taśm",1,,,,400.000000,TD104,,,,,,włosy
2392,"Włosy dziewicze na taśmach - jasny brąz, 43-44 cm, 10 taśm","TD105, Włosy dziewicze na taśmach - jasny brąz, 43-44 cm, 10 taśm",0,,,,480.000000,TD105,,,,,,włosy
2393,"Włosy dziewicze na taśmach - złocisty jasny brąz, 44-45 cm, 11 taśm","TD105, Włosy dziewicze na taśmach - złocisty jasny brąz, 44-45 cm, 11 taśm",1,,,,490.000000,TD105,,,,,,włosy
2394,"Włosy dziewicze na taśmach - jasny brąz, 43-44 cm, 10 taśm","TD106, Włosy dziewicze na taśmach - jasny brąz, 43-44 cm, 10 taśm",1,,,,440.000000,TD106,,,,,,włosy
2395,"Włosy dziewicze na taśmach - średni brąz, 49 cm, 10 taśm","TD106, Włosy dziewicze na taśmach - średni brąz, 49 cm, 10 taśm",1,,,,520.000000,TD106,,,,,,włosy
2396,"Włosy dziewicze na taśmach - jasny brąz, 44 cm, 16 taśm","TD107, Włosy dziewicze na taśmach - jasny brąz, 44 cm, 16 taśm",1,,,,740.000000,TD107,,,,,,włosy
2397,"Włosy dziewicze na taśmach - średni brąz, 49 cm, 10 taśm","TD107, Włosy dziewicze na taśmach - średni brąz, 49 cm, 10 taśm",1,,,,540.000000,TD107,,,,,,włosy
2398,"Włosy dziewicze na taśmach - średni brąz, 47-48 cm, 10 taśm","TD108, Włosy dziewicze na taśmach - średni brąz, 47-48 cm, 10 taśm",1,,,,480.000000,TD108,,,,,,włosy
2399,"Włosy dziewicze na taśmach - średni brąz, 47-48 cm, 13 taśm","TD109, Włosy dziewicze na taśmach - średni brąz, 47-48 cm, 13 taśm",1,,,,530.000000,TD109,,,,,,włosy
2400,"Włosy dziewicze na taśmach - średni brąz, 40-42 cm , 20 taśm","TD11, Włosy dziewicze na taśmach - średni brąz, 40-42 cm , 20 taśm",1,,,,690.000000,TD11,,,,,,włosy
2401,"Włosy dziewicze na taśmach - średni brąz, 44 cm, 8 taśm","TD110, Włosy dziewicze na taśmach - średni brąz, 44 cm, 8 taśm",1,,,,280.000000,TD110,,,,,,włosy
2402,"Włosy dziewicze na taśmach - średni brąz, 40-41 cm, 10 taśm","TD111, Włosy dziewicze na taśmach - średni brąz, 40-41 cm, 10 taśm",1,,,,380.000000,TD111,,,,,,włosy
2403,"Włosy dziewicze na taśmach - średni brąz, 40-41 cm, 10 taśm","TD112, Włosy dziewicze na taśmach - średni brąz, 40-41 cm, 10 taśm",1,,,,400.000000,TD112,,,,,,włosy
2404,"Włosy dziewicze na taśmach - średni brąz, 41 cm, 10 taśm","TD113, Włosy dziewicze na taśmach - średni brąz, 41 cm, 10 taśm",1,,,,330.000000,TD113,,,,,,włosy
2405,"Włosy dziewicze na taśmach - średni brąz, 39-40 cm, 10 taśm","TD114, Włosy dziewicze na taśmach - średni brąz, 39-40 cm, 10 taśm",1,,,,400.000000,TD114,,,,,,włosy
2406,"Włosy dziewicze na taśmach - złocisty jasny brąz, 44 cm, 15 taśm","TD115, Włosy dziewicze na taśmach - złocisty jasny brąz, 44 cm, 15 taśm",1,,,,750.000000,TD115,,,,,,włosy
2407,"Włosy dziewicze na taśmach - złocisty jasny brąz, 44 cm, 10 taśm","TD116, Włosy dziewicze na taśmach - złocisty jasny brąz, 44 cm, 10 taśm",1,,,,370.000000,TD116,,,,,,włosy
2408,"Włosy dziewicze na taśmach - jasny brąz, 45-46 cm, 10 taśm","TD117, Włosy dziewicze na taśmach - jasny brąz, 45-46 cm, 10 taśm",1,,,,500.000000,TD117,,,,,,włosy
2409,"Włosy dziewicze na taśmach - jasny brąz, 45-46 cm, 10 taśm","TD118, Włosy dziewicze na taśmach - jasny brąz, 45-46 cm, 10 taśm",1,,,,480.000000,TD118,,,,,,włosy
2410,"Włosy dziewicze na taśmach - jasny brąz, 45 cm, 10 taśm","TD119, Włosy dziewicze na taśmach - jasny brąz, 45 cm, 10 taśm",1,,,,460.000000,TD119,,,,,,włosy
2411,Włosy dziewicze na taśmach ciepły jasny brąz,"TD12, Włosy dziewicze na taśmach ciepły jasny brąz",0,,,,720.000000,TD12,,,,,,włosy
2412,"Włosy dziewicze na taśmach - jasny brąz, 45 cm, 10 taśm","TD120, Włosy dziewicze na taśmach - jasny brąz, 45 cm, 10 taśm",1,,,,460.000000,TD120,,,,,,włosy
2413,"Włosy dziewicze na taśmach - jasny brąz, 45-46 cm, 10 taśm","TD121, Włosy dziewicze na taśmach - jasny brąz, 45-46 cm, 10 taśm",1,,,,480.000000,TD121,,,,,,włosy
2414,"Włosy dziewicze na taśmach - jasny brąz, 45-46 cm, 10 taśm","TD122, Włosy dziewicze na taśmach - jasny brąz, 45-46 cm, 10 taśm",1,,,,500.000000,TD122,,,,,,włosy
