"id","name","content","qty","created_at","updated_at","image__url","image__thumb__url","price_net_buy","price_net_sell","product_index","buy_number","length","gramature","structure","color","product_kind"
"420","Mikroringi z silikonem","Mikroringi z silikonem, L, jasny blond","0","2019-07-22T08:35:52.946Z","2019-07-22T08:35:52.946Z","null","null","null","12.0","null","null","null","null","null","jasny blond","akcesoria"
"421","Mikroringi z silikonem","Mikroringi z silikonem, L, blond","0","2019-07-22T08:35:52.954Z","2019-07-22T08:35:52.954Z","null","null","null","12.0","null","null","null","null","null","blond","akcesoria"
"422","Mikroringi z silikonem","Mikroringi z silikonem, L, ciemny blond","0","2019-07-22T08:35:52.962Z","2019-07-22T08:35:52.962Z","null","null","null","12.0","null","null","null","null","null","ciemny blond","akcesoria"
"423","Mikroringi z silikonem","Mikroringi z silikonem, L, jasny brąz","0","2019-07-22T08:35:52.971Z","2019-07-22T08:35:52.971Z","null","null","null","12.0","null","null","null","null","null","jasny brąz","akcesoria"
"424","Mikroringi z silikonem","Mikroringi z silikonem, L, średni brąz","0","2019-07-22T08:35:52.979Z","2019-07-22T08:35:52.979Z","null","null","null","12.0","null","null","null","null","null","średni brąz","akcesoria"
"425","Mikroringi z silikonem","Mikroringi z silikonem, L, ciemny brąz","0","2019-07-22T08:35:52.988Z","2019-07-22T08:35:52.988Z","null","null","null","12.0","null","null","null","null","null","ciemny brąz","akcesoria"
"426","Mikroringi z silikonem","Mikroringi z silikonem, L, czarny","0","2019-07-22T08:35:52.996Z","2019-07-22T08:35:52.996Z","null","null","null","12.0","null","null","null","null","null","czarny","akcesoria"
"427","Mikroringi z silikonem","Mikroringi z silikonem, L, pomarańczowy","0","2019-07-22T08:35:53.004Z","2019-07-22T08:35:53.004Z","null","null","null","12.0","null","null","null","null","null","pomarańczowy","akcesoria"
"428","Mikroringi z gwintem","Mikroringi z gwintem, M, jasny blond","0","2019-07-22T08:35:53.013Z","2019-07-22T08:35:53.013Z","null","null","null","9.0","null","null","null","null","null","jasny blond","akcesoria"
"429","Mikroringi z gwintem","Mikroringi z gwintem, M, blond","0","2019-07-22T08:35:53.021Z","2019-07-22T08:35:53.021Z","null","null","null","9.0","null","null","null","null","null","blond","akcesoria"
"430","Mikroringi z gwintem","Mikroringi z gwintem, M, ciemny blond","0","2019-07-22T08:35:53.029Z","2019-07-22T08:35:53.029Z","null","null","null","9.0","null","null","null","null","null","ciemny blond","akcesoria"
"431","Mikroringi z gwintem","Mikroringi z gwintem, M, jasny brąz","0","2019-07-22T08:35:53.038Z","2019-07-22T08:35:53.038Z","null","null","null","9.0","null","null","null","null","null","jasny brąz","akcesoria"
"432","Mikroringi z gwintem","Mikroringi z gwintem, M, średni brąz","0","2019-07-22T08:35:53.046Z","2019-07-22T08:35:53.046Z","null","null","null","9.0","null","null","null","null","null","średni brąz","akcesoria"
"433","Mikroringi z gwintem","Mikroringi z gwintem, M, ciemny brąz","0","2019-07-22T08:35:53.054Z","2019-07-22T08:35:53.054Z","null","null","null","9.0","null","null","null","null","null","ciemny brąz","akcesoria"
"434","Mikroringi z gwintem","Mikroringi z gwintem, M, czarny","0","2019-07-22T08:35:53.062Z","2019-07-22T08:35:53.062Z","null","null","null","9.0","null","null","null","null","null","czarny","akcesoria"
"435","Mikroringi z gwintem","Mikroringi z gwintem, M, pomarańczowy","0","2019-07-22T08:35:53.070Z","2019-07-22T08:35:53.070Z","null","null","null","9.0","null","null","null","null","null","pomarańczowy","akcesoria"
"436","Mikroringi z gwintem","Mikroringi z gwintem, L, jasny blond","0","2019-07-22T08:35:53.079Z","2019-07-22T08:35:53.079Z","null","null","null","9.0","null","null","null","null","null","jasny blond","akcesoria"
"437","Mikroringi z gwintem","Mikroringi z gwintem, L, blond","0","2019-07-22T08:35:53.087Z","2019-07-22T08:35:53.087Z","null","null","null","9.0","null","null","null","null","null","blond","akcesoria"
"438","Mikroringi z gwintem","Mikroringi z gwintem, L, ciemny blond","0","2019-07-22T08:35:53.096Z","2019-07-22T08:35:53.096Z","null","null","null","9.0","null","null","null","null","null","ciemny blond","akcesoria"
"439","Mikroringi z gwintem","Mikroringi z gwintem, L, jasny brąz","0","2019-07-22T08:35:53.104Z","2019-07-22T08:35:53.104Z","null","null","null","9.0","null","null","null","null","null","jasny brąz","akcesoria"
"440","Mikroringi z gwintem","Mikroringi z gwintem, L, średni brąz","0","2019-07-22T08:35:53.113Z","2019-07-22T08:35:53.113Z","null","null","null","9.0","null","null","null","null","null","średni brąz","akcesoria"
"441","Mikroringi z gwintem","Mikroringi z gwintem, L, ciemny brąz","0","2019-07-22T08:35:53.121Z","2019-07-22T08:35:53.121Z","null","null","null","9.0","null","null","null","null","null","ciemny brąz","akcesoria"
"442","Mikroringi z gwintem","Mikroringi z gwintem, L, czarny","0","2019-07-22T08:35:53.129Z","2019-07-22T08:35:53.129Z","null","null","null","9.0","null","null","null","null","null","czarny","akcesoria"
"443","Mikroringi z gwintem","Mikroringi z gwintem, L, pomarańczowy","0","2019-07-22T08:35:53.138Z","2019-07-22T08:35:53.138Z","null","null","null","9.0","null","null","null","null","null","pomarańczowy","akcesoria"
"444","Tulejki proste ","Tulejki proste jasny blond","0","2019-07-22T08:36:00.250Z","2019-07-22T08:36:00.250Z","null","null","null","9.0","null","null","null","null","null","jasny blond","akcesoria"
"445","Tulejki proste ","Tulejki proste beżowy blond","0","2019-07-22T08:36:00.263Z","2019-07-22T08:36:00.263Z","null","null","null","9.0","null","null","null","null","null","beżowy blond","akcesoria"
"446","Tulejki proste ","Tulejki proste ciemny blond","0","2019-07-22T08:36:00.271Z","2019-07-22T08:36:00.271Z","null","null","null","9.0","null","null","null","null","null","ciemny blond","akcesoria"
"447","Tulejki proste ","Tulejki proste brąz","0","2019-07-22T08:36:00.279Z","2019-07-22T08:36:00.279Z","null","null","null","9.0","null","null","null","null","null","brąz","akcesoria"
"448","Tulejki proste ","Tulejki proste ciemny brąz","0","2019-07-22T08:36:00.287Z","2019-07-22T08:36:00.287Z","null","null","null","9.0","null","null","null","null","null","ciemny brąz","akcesoria"
"449","Tulejki proste ","Tulejki proste bardzo ciemny brąz","0","2019-07-22T08:36:00.296Z","2019-07-22T08:36:00.296Z","null","null","null","9.0","null","null","null","null","null","bardzo ciemny brąz","akcesoria"
"450","Tulejki proste ","Tulejki proste czarne","0","2019-07-22T08:36:00.304Z","2019-07-22T08:36:00.304Z","null","null","null","9.0","null","null","null","null","null","czarne","akcesoria"
"451","Tulejki termokurczliwe","Tulejki termokurczliwe czarne","0","2019-07-22T08:36:00.312Z","2019-07-22T08:36:00.312Z","null","null","null","8.0","null","null","null","null","null","czarne","akcesoria"
"452","Tulejki termokurczliwe","Tulejki termokurczliwe przezroczyste","0","2019-07-22T08:36:00.321Z","2019-07-22T08:36:00.321Z","null","null","null","8.0","null","null","null","null","null","przezroczyste","akcesoria"
"453","Klipsy krokodylki","Klipsy krokodylki","94","2019-07-22T08:36:06.453Z","2019-07-22T08:36:06.453Z","null","null","null","40.0","null","null","null","null","null","null","akcesoria"
"454","Małe klipsy metalowe","Małe klipsy metalowe","227","2019-07-22T08:36:06.471Z","2019-07-22T08:36:06.471Z","null","null","null","1.0","null","null","null","null","null","null","akcesoria"
"455","Uchwyt do kartaczy","Uchwyt do kartaczy","10","2019-07-22T08:36:06.479Z","2019-07-22T08:36:06.479Z","null","null","null","8.0","null","null","null","null","null","null","akcesoria"
"456","Peleryna fryzjerska","Peleryna fryzjerska","34","2019-07-22T08:36:06.487Z","2019-07-22T08:36:06.487Z","null","null","null","35.0","null","null","null","null","null","null","akcesoria"
"457","Separator na włosy","Separator na włosy biały","12","2019-07-22T08:36:06.495Z","2019-07-22T08:36:06.495Z","null","null","null","25.0","null","null","null","null","null","biały","akcesoria"
"458","Separator do przedłużania włosów","Separator do przedłużania włosów niebieski","92","2019-07-22T08:36:06.505Z","2019-07-22T08:36:06.505Z","null","null","null","9.0","null","null","null","null","null","niebieski","akcesoria"
"459","Klipsy do włosów","Klipsy do włosów 4 sztuki","21","2019-07-22T08:36:06.512Z","2019-07-22T08:36:06.512Z","null","null","null","12.0","null","null","null","null","null","null","akcesoria"
"460","Klipsy do włosów","Klipsy do włosów 6 sztuk","78","2019-07-22T08:36:06.539Z","2019-07-22T08:36:06.539Z","null","null","null","4.0","null","null","null","null","null","null","akcesoria"
"461","Szydełko drewniane","Szydełko drewniane","12","2019-07-22T08:36:06.546Z","2019-07-22T08:36:06.546Z","null","null","null","6.0","null","null","null","null","null","null","akcesoria"
"462","Szydełko złote","Szydełko złote","16","2019-07-22T08:36:06.554Z","2019-07-22T08:36:06.554Z","null","null","null","19.0","null","null","null","null","null","null","akcesoria"
"463","Podkładka szablon ochronny","Podkładka szablon ochronny","3839","2019-07-22T08:36:06.562Z","2019-07-22T08:36:06.562Z","null","null","null","0.0","null","null","null","null","null","null","akcesoria"
"464","Statyw mały","Statyk mały na główki fryzjerskie","120","2019-07-22T08:36:06.571Z","2019-07-22T08:36:06.571Z","null","null","null","19.0","null","null","null","null","null","null","akcesoria"
"465","Główka treningowa","Główka treningowa","57","2019-07-22T08:36:06.579Z","2019-07-22T08:36:06.579Z","null","null","null","99.0","null","null","null","null","null","null","akcesoria"
